Time_Index,IOU,Cover_Rate,Delta_Yaw
1687417921.8162138,80.09347060417231,88.96103896103897,37.44914782789454
1687417912.4260168,92.9058056872038,100.0,0.0
1687417754.6954143,92.21414800533887,100.0,0.3744768867228354
1687417801.9942372,90.61902661373328,99.35064935064936,5.228191885272336
1687417843.0668933,92.56020748425343,100.0,0.36034606338723063
1687417910.0696607,92.76992525715977,100.0,0.0
1687417798.3439305,82.13794998625997,100.0,3.4762598283365787
1687417913.9350677,92.59478672985783,100.0,0.3558698306218715
1687417903.907317,92.8899762752076,100.0,0.7392593554078525
1687417662.213529,92.7321269652922,100.0,0.0
1687417622.191448,92.54451038575667,100.0,0.3744768867228227
1687417866.391568,92.22361716269108,100.0,4.225681525221597
1687417921.2352173,89.8666280081183,100.0,13.781597235653631
1687417614.9843948,92.70424413006444,100.0,0.7392593554078397
1687417717.4480577,92.89528329872442,100.0,0.0
1687417636.959439,92.89106559810033,100.0,0.0
1687417825.580248,92.80943900267141,100.0,0.0
1687417862.8041677,92.59478672985783,100.0,0.3558698306218715
1687417611.4752636,92.54870009628917,100.0,0.3558698306218715
1687417781.4931345,92.4363528715216,100.0,0.0
1687417899.0229287,92.75555555555556,100.0,0.0
1687417688.790502,92.55492874109264,100.0,0.0
1687417763.785493,32.01275887573964,51.07913669064749,63.600065886033086
1687417658.5504005,91.85994977101493,100.0,2.9545798240596794
1687417798.9589312,79.87775230950892,100.0,2.1126124424020203
1687417605.3616042,95.13408472600078,100.0,1.3887880123096057
1687417874.188251,92.76608360509931,100.0,0.3558698306218715
1687417624.7834349,92.81792550823565,100.0,0.3744768867228227
1687417833.4319367,91.52354160497484,100.0,0.3744768867228227
1687417814.994261,92.59643916913947,100.0,0.37694047959712673
1687417905.6773162,92.6027397260274,100.0,0.0
1687417669.3392982,92.91064145346681,100.0,0.0
1687417727.7768137,92.4992588200415,100.0,0.0
1687417776.688767,68.7614960147149,100.0,3.390997761706019
1687417622.191448,92.54451038575667,100.0,0.3744768867228227
1687417924.0508597,84.39519852262235,100.0,2.48955292199916
1687417608.085428,86.36720142602495,96.05263157894737,21.530487843173763
1687417617.7049952,92.87514827995254,100.0,0.37694047959712673
1687417790.6442816,92.45255041518386,100.0,0.0
1687417595.2214875,56.40611479665417,70.86092715231787,80.10401107632683
1687417688.790502,92.55492874109264,100.0,0.0
1687417820.4855175,92.81268524007113,100.0,0.732810310219011
1687417679.1947265,92.61346781370513,100.0,0.0
1687417934.2586503,85.8600373616899,100.0,2.5208279077101756
1687417840.0166643,74.61849484805009,85.71428571428571,19.930901928518455
1687417906.5688863,92.75887573964498,100.0,0.3744768867228354
1687417852.5119677,92.48871457115371,100.0,0.37694047959712673
1687417870.7520504,92.25133214920072,100.0,0.7117122060356912
1687417683.4475076,92.6112759643917,100.0,0.3696450618470163
1687417628.1637914,92.90690779721317,100.0,0.3372353193128685
1687417654.5697632,54.036949434251746,77.86259541984732,37.844458465114094
1687417744.3684797,92.7067892084198,100.0,0.37694047959712673
1687417669.9702985,92.49335695305581,100.0,2.8446556047733873
1687417758.3909292,92.06702253855279,100.0,0.0
1687417723.3663387,86.89685062120775,94.73684210526315,15.543679226701444
1687417816.3864157,93.04936068986024,100.0,0.37694047959712673
1687417676.682564,92.70462633451957,100.0,0.0
1687417933.927651,83.83024251069901,100.0,1.6430623273953786
1687417877.3192942,92.6339946698253,100.0,0.0
1687417735.8950014,91.49621742785094,98.18181818181819,3.5507602342956095
1687417809.5551193,86.2396458154813,100.0,5.17848402048372
1687417927.084251,92.14756648640639,100.0,0.7440592028887141
1687417667.0454154,92.78342861385404,100.0,0.0
1687417853.0795093,92.7682276229994,100.0,0.021070648975255242
1687417919.6436095,92.53234750462107,100.0,0.3558698306218715
1687417690.4598556,92.79560308972073,100.0,0.7117122060356912
1687417878.4541738,92.77242401779095,100.0,0.3558698306218715
1687417831.5510595,83.52179735158458,100.0,5.715387247585296
1687417916.5001242,92.55445251148319,100.0,0.3558698306218715
1687417767.069041,29.49870619709662,45.94594594594595,13.088968579323135
1687417934.2926502,85.48190612683626,100.0,1.4018598360767083
1687417867.630176,86.07085860197894,100.0,2.5013563382613184
1687417679.6547232,92.69413159454653,100.0,0.0
1687417669.7752979,92.92966723486252,100.0,0.7117122060356912
1687417652.3346825,91.45541306292873,100.0,0.3071944552258502
1687417746.147325,70.97283430901797,83.00653594771242,16.144338780283487
1687417791.526876,43.230615780355926,66.4179104477612,62.26946776212194
1687417774.208654,86.96969696969697,100.0,1.0674996837402067
1687417794.6576438,92.55192878338279,100.0,0.37694047959712673
1687417648.0349858,92.5311203319502,100.0,0.3558698306218842
1687417897.1001527,91.89229285661301,100.0,0.6930227970173712
1687417708.2904222,92.08361129641983,100.0,0.7489217828238296
1687417830.1474645,82.71637396151014,100.0,1.0563846753706216
1687417634.2540915,92.59478672985783,100.0,0.3558698306218842
1687417625.3751702,82.46803701349155,92.05298013245033,11.676737830953991
1687417853.3495116,92.73858921161826,100.0,0.021070648975255242
1687417679.5237246,92.78503562945369,100.0,0.0
1687417838.538399,92.9058056872038,100.0,0.3696450618470163
1687417687.127869,92.26543942992875,100.0,0.37694047959712673
1687417714.7418497,92.8899762752076,100.0,0.0
1687417665.9115872,90.17074981440237,100.0,0.0
1687417804.8883688,92.95785099436034,100.0,0.0
1687417712.473638,92.77831271757647,100.0,0.0
1687417726.2401385,92.89739027283511,100.0,0.0
1687417894.4248126,86.31660997732426,100.0,5.532192010254187
1687417888.230567,38.77366089407974,63.28125,64.83402559762618
1687417662.7345295,92.89106559810033,100.0,0.0
1687417806.4419808,92.84444444444443,100.0,0.3558698306218715
1687417593.5288486,92.42245199409157,100.0,0.01860705610095119
1687417874.7452495,92.34467455621301,100.0,0.021070648975255242
1687417873.296843,92.0269469943737,100.0,0.013775231225144754
1687417886.5413058,92.46078721515241,100.0,0.0
1687417805.7234902,92.94886068433162,100.0,0.37694047959712673
1687417783.9644048,92.6414954380239,100.0,0.0
1687417921.9432147,73.65030279603144,84.4155844155844,40.933323911507074
1687417898.628352,92.99429164504411,100.0,0.7489217828238296
1687417735.8950014,91.49621742785094,98.18181818181819,3.5507602342956095
1687417880.5556622,92.59835519004224,100.0,0.3558698306218715
1687417644.669287,92.74074074074075,100.0,0.3558698306218842
1687417602.9842308,89.30763121796261,100.0,18.758650347842238
1687417692.532439,87.27978317112233,99.32885906040269,2.7175444016236314
1687417617.1739945,92.75437555621477,100.0,0.0
1687417649.6405957,79.33473913339229,88.88888888888889,33.98161942570429
1687417740.9014692,18.129311061248234,20.52980132450331,54.55914550682708
1687417691.804848,88.20200573065902,100.0,4.77554253790649
1687417743.782262,92.83175355450237,100.0,0.0
1687417695.2829912,92.62939344505413,100.0,0.36034606338723063
1687417596.8425786,90.84402028034596,100.0,0.2037986751471742
1687417704.8637178,92.44513641755636,100.0,0.3794367014189812
1687417822.0122688,92.70462633451957,100.0,0.3558698306218842
1687417768.515032,89.92383481238208,97.59036144578313,1.9818115480015588
1687417897.252156,92.36923988739072,100.0,0.3372353193128558
1687417735.010001,67.57074152779332,86.01398601398601,8.533171280979683
1687417714.8218527,92.9706057007126,100.0,0.0
1687417874.2372491,92.82962962962962,100.0,0.3558698306218715
1687417764.9269588,76.57799357177049,100.0,0.0
1687417615.2693973,92.75555555555556,100.0,0.3696450618470163
1687417880.932804,92.68238434163702,100.0,0.3558698306218715
1687417806.3438,92.77233600474918,100.0,0.0
1687417876.610899,92.51332938388626,100.0,0.0
1687417621.379474,92.62258543833582,100.0,0.7489217828238296
1687417755.5445209,92.29911543893556,100.0,0.0
1687417742.003659,92.41471175904684,100.0,0.7117122060356912
1687417823.8198562,92.53786753786754,100.0,0.37694047959713944
1687417605.5356054,83.8424207821867,100.0,1.6576599323227914
1687417825.1382487,88.75856039632814,96.68874172185431,10.203973721731684
1687417793.5219798,91.71955719557195,100.0,2.2167943407401984
1687417685.327723,92.50964105606644,100.0,0.0
1687417848.531845,92.49111374407583,100.0,0.3558698306218715
1687417593.3088713,92.55177514792899,100.0,0.3930519522019581
1687417707.8358161,93.02757749200921,100.0,0.0
1687417729.903274,67.90600248739936,78.66666666666666,35.93581009187485
1687417871.224635,92.75566079621133,100.0,0.3558698306218842
1687417657.4063425,92.33224465558195,100.0,0.37694047959712673
1687417899.87144,92.55334914048608,100.0,1.1047916134457012
1687417657.8213427,92.58021390374331,100.0,0.37694047959712673
1687417718.1793332,91.5225674091442,100.0,9.504580098922515
1687417670.988449,81.54302261445119,88.46153846153845,30.04433521198783
1687417808.2315285,61.5615962984384,92.71523178807946,3.7272574150381024
1687417838.631398,92.81268524007113,100.0,0.3558698306218842
1687417747.8141384,90.38037891026582,100.0,0.7489217828238296
1687417920.780217,92.47732133638173,100.0,1.7548220610833172
1687417685.6447208,92.10896439410763,100.0,1.4782726566888797
1687417891.1933038,92.60438258809594,100.0,0.3558698306218715
1687417681.0538454,92.54893238434164,100.0,0.3744768867228227
1687417787.397106,92.72133095662507,100.0,0.0
1687417655.8641162,92.33165232868585,100.0,0.3794367014189812
1687417666.5521502,92.87730243612596,100.0,0.0
1687417725.0754972,32.050065518955314,60.9375,65.52510797663271
1687417608.740428,86.93890885331591,100.0,1.1079737193483625
1687417897.1001527,91.89229285661301,100.0,0.6930227970173712
1687417831.4530554,86.28708901363272,100.0,3.434311494451398
1687417675.3814747,92.56596501630597,100.0,0.0
1687417684.523099,89.71612997872809,98.01324503311258,9.462322208025622
1687417838.2536356,92.86032028469751,100.0,0.0
1687417909.8170578,92.52516281823564,100.0,0.0
1687417603.8292904,80.0662617338487,100.0,1.2560609642774554
1687417748.508224,92.55634638196916,100.0,0.37694047959712673
1687417595.5494888,16.520330105136225,27.027027027027028,113.13998599188099
1687417724.5569277,91.19650525692285,100.0,0.3744768867228354
1687417606.2806828,92.35956721505855,100.0,0.7117122060356912
1687417717.777102,92.31678486997636,100.0,1.0112802653102801
1687417695.0109906,86.15163492633849,94.11764705882352,22.48046915861197
1687417819.8109708,92.54593953764079,100.0,0.3558698306218842
1687417840.1046631,65.86491141732283,81.45695364238411,32.97272621375814
1687417594.935935,80.52854991099548,88.74172185430463,51.568980044684295
1687417780.3681357,92.59177027827117,100.0,0.0
1687417885.1377218,92.60711907052467,100.0,0.0
1687417916.2311227,92.44891915901687,100.0,0.0
1687417745.0490215,92.98102579306256,100.0,0.0
1687417737.3812034,91.99734474111226,98.08917197452229,5.789572650359053
1687417885.471719,92.14454626071534,100.0,0.3558698306218715
1687417633.6044557,92.69105450236967,100.0,0.0
1687417926.1104093,46.60476870673552,66.19718309859155,52.983315878933325
1687417828.588339,91.47326674500587,100.0,7.781046222983524
